Job Id,title,skills,description,hourlyRateFrom,hourlyRateTo,fixedPriceEstimate,projectSize,duration,experienceLevel,pricingType,requiredSpecialties,requiredRoles,createdAt
JID_0047,Junior QA Engineer,"[""Web Developer"", ""PostgreSQL"", ""Redis"", ""Supabase"", ""Web3.js""]","We're hiring a Junior QA Engineer to improve security and resilience. You'll review architectures, implement secure patterns, and harden our deployments. Must have experience with Web Developer, PostgreSQL, Redis, Supabase, Web3.js and security best practices. Provide prior security audit examples.

Deliverables: audit report, mitigation plan, and code changes.

We have a small team of senior engineers and designers.",,,6558.75,Large,Ongoing / Indefinite,Junior,fixed,"[""Frontend Development""]","[""Architect""]",2025-07-27T15:21:36.006141Z
JID_0048,Senior Data Scientist,"[""React"", ""Go"", ""Sentry"", ""Web Developer"", ""Product Manager""]","Senior Data Scientist needed. Scope: a cross-platform mobile app. Stack: React, Go, Sentry, Web Developer, Product Manager. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We care deeply about quality, user privacy, and performance.",,,197542.82,Small,6+ months,Senior,fixed,"[""Frontend Development"", ""DevOps / SRE""]","[""Architect""]",2025-09-23T21:39:13.006275Z
JID_0049,Senior Infrastructure Engineer,"[""Vue.js"", ""Framer"", ""App Store Connect"", ""Frontend"", ""Terraform""]","We're hiring a Senior Infrastructure Engineer to improve security and resilience. You'll review architectures, implement secure patterns, and harden our deployments. Must have experience with Vue.js, Framer, App Store Connect, Frontend, Terraform and security best practices. Provide prior security audit examples.

Deliverables: audit report, mitigation plan, and code changes.

We're profitable and focused on product-market fit.",,,6042.79,Large,1-3 months,Entry,fixed,"[""Data Science & ML"", ""Backend Development""]","[""Engineer"", ""Designer""]",2025-10-11T05:01:34.006371Z
JID_0050,Mid UI Engineer,"[""Angular"", ""Appium"", ""Fastlane"", ""Security Audits"", ""CloudBuild""]","This project is research-focused. We're looking for a Mid UI Engineer to prototype and evaluate data pipelines. Responsibilities include data collection, model training, and experimental analysis. Required skills: Angular, Appium, Fastlane, Security Audits, CloudBuild. You'll document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We're profitable and focused on product-market fit.",47.3,87.28,,Medium,6+ months,Senior,hourly,"[""Backend Development"", ""Mobile Development""]","[""Designer"", ""Architect""]",2025-07-26T14:56:39.006477Z
JID_0051,Intermediate Site Reliability Engineer,"[""TypeScript"", ""Load Testing"", ""MongoDB"", ""Svelte"", ""Jetpack Compose""]","Intermediate Site Reliability Engineer needed. Scope: a performant frontend. Stack: TypeScript, Load Testing, MongoDB, Svelte, Jetpack Compose. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We are remote-first and value async communication.",,,216491.41,Large,1-3 months,Expert,fixed,"[""QA & Testing"", ""Data Science & ML""]","[""Designer""]",2025-06-21T15:56:10.006584Z
JID_0052,Senior QA Engineer,"[""Next.js"", ""Terraform"", ""XGBoost"", ""CI/CD"", ""SwiftUI""]","We're a small, tight-knit startup building ML models. We need a Senior QA Engineer who can move fast, ship features, and handle uncertainty. You'll own an ML pipeline and work directly with the founding team. Familiarity with Next.js, Terraform, XGBoost, CI/CD, SwiftUI is required. Expect rapid iteration, weekly demos, and occasional all-hands.

Deliverables: MVP, metrics instrumentation, and a clear handoff.

Note: equity available for the right fit.

We're profitable and focused on product-market fit.",,,2054.03,Large,1-3 months,Entry,fixed,"[""Product / Design""]","[""Designer"", ""Architect""]",2025-08-31T18:39:34.006687Z
JID_0053,Junior DevOps Engineer,"[""Svelte"", ""Next.js"", ""SQL"", ""Product Manager"", ""HTML5""]","Junior DevOps Engineer needed. Scope: an infra automation pipeline. Stack: Svelte, Next.js, SQL, Product Manager, HTML5. Deliverables include working code, tests, and documentation. Provide timeline and relevant examples.

We care deeply about quality, user privacy, and performance.",,,5857.84,Large,Ongoing / Indefinite,Junior,fixed,"[""Mobile Development"", ""Product / Design""]","[""Analyst"", ""Engineer""]",2025-07-05T03:12:10.006805Z
JID_0054,Junior QA Engineer,"[""HTML5"", ""CloudBuild"", ""Pandas"", ""Go"", ""CSS3""]","We're seeking a Junior QA Engineer to join our Small education team. The successful candidate will work on real-time features, producing maintainable, tested, and documented code. This role requires experience with HTML5, CloudBuild, Pandas, Go, CSS3. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a cross-platform mobile app

Deliverables: Production-ready API with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We're profitable and focused on product-market fit.",93.04,147.77,,Medium,Less than 1 month,Expert,hourly,"[""QA & Testing""]","[""Architect""]",2025-07-29T06:51:49.006898Z
JID_0055,Senior UI Engineer,"[""CSS3"", ""Flutter"", ""Ethers.js"", ""UX/UI Designer"", ""Web3 Developer""]","We're building a Web3 product and need a Senior UI Engineer to implement smart contracts and integration with off-chain services. Scope: a cross-platform mobile app. Required: CSS3, Flutter, Ethers.js, UX/UI Designer, Web3 Developer. Security-conscious candidates only; audits and formal verification experience a plus.

Deliverables: audited contracts, integration tests, and deployment scripts.

We are remote-first and value async communication.",,,25207.83,Large,3-6 months,Intermediate,fixed,"[""Backend Development""]","[""Developer""]",2025-07-17T06:24:49.006972Z
JID_0056,Junior Backend Developer,"[""TailwindCSS"", ""Fastlane"", ""Prometheus"", ""Google Play Console"", ""GKE""]","Hey! We're a friendly team looking for a Junior Backend Developer. You'll help build user-facing mobile apps. We value communication, clear code, and honest estimates. Tech we use: TailwindCSS, Fastlane, Prometheus, Google Play Console, GKE. If you like collaborative teams and shipping, apply!

Deliverables: feature set, docs, and onboarding notes.

We have a small team of senior engineers and designers.",35.22,68.29,,Large,Less than 1 month,Mid,hourly,"[""Product / Design"", ""Frontend Development""]","[""Developer""]",2025-08-28T16:52:05.007043Z
JID_0057,Senior Smart Contract Engineer,"[""Material-UI"", ""Framer"", ""Realm"", ""Product Designer"", ""Figma""]","This project is research-focused. We're looking for a Senior Smart Contract Engineer to prototype and evaluate backend infrastructure. Responsibilities include data collection, model training, and experimental analysis. Required skills: Material-UI, Framer, Realm, Product Designer, Figma. You will document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We are remote-first and value async communication.",23.01,39.39,,Large,6+ months,Intermediate,hourly,"[""QA & Testing""]","[""Developer""]",2025-10-09T16:27:49.007264Z
JID_0058,Junior UI Engineer,"[""shadcn/ui"", ""Airflow"", ""Node.js Developer"", ""Site Reliability Engineer"", ""Framer""]","This project is research-focused. We're looking for a Junior UI Engineer to prototype and evaluate payments. We're looking for a Junior UI Engineer to prototype and evaluate payments. Responsibilities include data collection, model training, and experimental analysis. Required skills: shadcn/ui, Airflow, Node.js Developer, Site Reliability Engineer, Framer. You'll document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We have a small team of senior engineers and designers.",24.39,36.77,,Small,3-6 months,Intermediate,hourly,"[""Data Science & ML""]","[""Designer"", ""Engineer""]",2025-07-16T03:22:47.007343Z
JID_0059,Junior SDET,"[""Accessibility"", ""Vue.js"", ""QA Engineer"", ""Node.js Developer"", ""Scikit-learn""]","We are seeking a Junior SDET to join our well-funded Small SaaS team. The successful candidate will work on real-time features, producing maintainable, tested, and documented code. This role requires experience with Accessibility, Vue.js, QA Engineer, Node.js Developer, Scikit-learn. You will collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Deliverables: Production-ready feature set with tests, CI/CD and documentation.

Scope: an ML pipeline

Communication: Weekly synchronous updates and daily async notes.

Why us: We have raised seed funding and are scaling rapidly.",63.1,86.5,,Medium,Less than 1 month,Senior,hourly,"[""DevOps / SRE""]","[""Engineer"", ""Analyst""]",2025-06-24T02:57:52.007440Z
JID_0060,Senior Infrastructure Engineer,"[""Vite"", ""Material-UI"", ""TensorFlow"", ""Pandas"", ""Playwright""]","Hey! We're a friendly team looking for a Senior Infrastructure Engineer. You'll help build real-time features. We value communication, clear code, and honest estimates. Tech we use: Vite, Material-UI, TensorFlow, Pandas, Playwright. If you like collaborative teams and shipping, apply!

Deliverables: feature set, docs, and onboarding notes.

We're remote-first and value async communication.",108.26,207.35,,Small,Less than 1 month,Expert,hourly,"[""QA & Testing""]","[""Analyst"", ""Developer""]",2025-10-16T03:33:42.007789Z
JID_0061,Senior SDET,"[""Webpack"", ""Ethers.js"", ""CSS3"", ""Cypress"", ""React""]","We are hiring a Senior SDET to improve security and resilience. You will review architectures, implement secure patterns, and harden our deployments. Must have experience with Webpack, Ethers.js, CSS3, Cypress, React and security best practices. Must have experience with Webpack, Ethers.js, CSS3, Cypress, React and security best practices. Provide prior security audit examples.

Deliverables: audit report, mitigation plan, and code changes.

We care deeply about quality, user privacy, and performance.",25.17,45.45,,Small,1-3 months,Intermediate,hourly,"[""Mobile Development""]","[""Architect"", ""Analyst""]",2025-09-08T23:12:03.007906Z
JID_0062,Junior QA Engineer,"[""Jest"", ""SDET"", ""Test Automation Engineer"", ""Product Manager"", ""Google Play Console""]","This project is research-focused. We're looking for a Junior QA Engineer to prototype and evaluate web products. Responsibilities include data collection, model training, and experimental analysis. Required skills: Jest, SDET, Test Automation Engineer, Product Manager, Google Play Console. You will document the methodology and provide reproducible pipelines.

Deliverables: reproducible code, evaluation report, and presentation.

We have raised seed funding and are scaling rapidly.",,,26276.78,Medium,6+ months,Senior,fixed,"[""Blockchain / Web3""]","[""Architect""]",2025-09-17T05:42:17.007990Z
JID_0063,Junior Product Manager,"[""Playwright"", ""Load Testing"", ""DevOps Engineer"", ""User Research"", ""Product Designer""]","Agency brief: Client needs a Junior Product Manager to deliver a scalable backend. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: Playwright, Load Testing, DevOps Engineer, User Research, Product Designer. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We're remote-first and value async communication.",,,4532.24,Large,3-6 months,Entry,fixed,"[""Backend Development"", ""Data Science & ML""]","[""Architect""]",2025-05-08T19:40:45.008181Z
JID_0064,Senior Web Developer,"[""Storybook"", ""Kotlin"", ""Swift"", ""Flask"", ""Playwright""]","We're seeking a Senior Web Developer to join our Small fintech team. The successful candidate will work on data pipelines, producing maintainable, tested, and documented code. This role requires experience with Storybook, Kotlin, Swift, Flask, Playwright. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Communication: Weekly synchronous updates and daily async notes.

Deliverables: Production-ready service with tests, CI/CD and documentation.

Scope: a cross-platform mobile app

Why us: We have raised seed funding and are scaling rapidly.",,,4644.93,Large,6+ months,Entry,fixed,"[""Data Science & ML""]","[""Architect"", ""Developer""]",2025-05-22T13:34:05.008286Z
